pdbid,ref,pred,ligand_id,pairing_method,ligand_heavy_atoms,ligand_rmsd,protein_pairs,protein_rmsd,status,error
1YIV,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/1YIV.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/1YIV.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
1ZHT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/1ZHT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/1ZHT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
1ZHX,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/1ZHX.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/1ZHX.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2A1L,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2A1L.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2A1L.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2ALG,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2ALG.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2ALG.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2B5S,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2B5S.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2B5S.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2BV7,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2BV7.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2BV7.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2DT8,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2DT8.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2DT8.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2E3N,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2E3N.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2E3N.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2E59,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2E59.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2E59.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2FTB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2FTB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2FTB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2HMB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2HMB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2HMB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2IFB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2IFB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2IFB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2LKK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2LKK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2LKK.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2OVD,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2OVD.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2OVD.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2WC5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2WC5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2WC5.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2WEW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2WEW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2WEW.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2WEX,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2WEX.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2WEX.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2WR6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2WR6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2WR6.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2WUT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2WUT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2WUT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2Z9Y,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2Z9Y.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2Z9Y.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
2Z9Z,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/2Z9Z.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/2Z9Z.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3AKN,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3AKN.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3AKN.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3B74,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3B74.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3B74.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3B7N,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3B7N.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3B7N.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3BFH,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3BFH.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3BFH.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3BKR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3BKR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3BKR.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3BKS,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3BKS.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3BKS.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3FYS,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3FYS.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3FYS.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3GKI,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3GKI.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3GKI.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3GPE,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3GPE.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3GPE.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3KXW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3KXW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3KXW.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3KYQ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3KYQ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3KYQ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3L1N,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3L1N.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3L1N.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3LUP,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3LUP.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3LUP.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3PEG,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3PEG.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3PEG.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3PL5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3PL5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3PL5.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3PPT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3PPT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3PPT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3Q8G,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3Q8G.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3Q8G.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3RGQ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3RGQ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3RGQ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3S0K,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3S0K.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3S0K.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3STM,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3STM.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3STM.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3W9K,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3W9K.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3W9K.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
3WEB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/3WEB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/3WEB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4AZP,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4AZP.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4AZP.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4DOL,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4DOL.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4DOL.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4E6A,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4E6A.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4E6A.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4E6C,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4E6C.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4E6C.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4E8A,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4E8A.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4E8A.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4INQ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4INQ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4INQ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4K80,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4K80.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4K80.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4N03,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4N03.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4N03.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4NS0,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4NS0.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4NS0.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4QA8,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4QA8.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4QA8.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4RC8,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4RC8.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4RC8.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4TKB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4TKB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4TKB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4TW3,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4TW3.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4TW3.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4WBK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4WBK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4WBK.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
4X9X,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/4X9X.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/4X9X.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5B27,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5B27.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5B27.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5B29,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5B29.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5B29.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5BVT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5BVT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5BVT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5E7X,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5E7X.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5E7X.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5HM3,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5HM3.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5HM3.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5K8K,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5K8K.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5K8K.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5NTY,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5NTY.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5NTY.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5NU2,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5NU2.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5NU2.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5NU6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5NU6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5NU6.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5NUA,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5NUA.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5NUA.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5TCX,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5TCX.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5TCX.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5UWZ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5UWZ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5UWZ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5WVR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5WVR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5WVR.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
5Y5C,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/5Y5C.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/5Y5C.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6C74,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6C74.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6C74.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6DGG,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6DGG.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6DGG.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6DKE,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6DKE.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6DKE.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6E5F,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6E5F.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6E5F.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6EW2,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6EW2.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6EW2.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6EW4,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6EW4.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6EW4.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6GE7,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GE7.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GE7.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6GF9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GF9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GF9.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6GFS,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GFS.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GFS.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6IWP,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6IWP.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6IWP.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6LX7,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6LX7.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6LX7.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6MD0,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6MD0.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6MD0.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6NOK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6NOK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6NOK.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6OMK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6OMK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6OMK.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6SLD,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6SLD.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6SLD.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XU5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XU5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XU5.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XU9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XU9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XU9.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XUA,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XUA.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XUA.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
